PkMn, PokeName, Quick Move Name, Charge Move Name, Attack(IV0), Defense(IV0), Att*Def(IV0), Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%
90,Shellder,Tackle,Icy Wind,13.0909090909,6.72,87.9709090909,0,120,112,60,10.9090909091,6.8516746412,0.3975903614,10.9090909091,92.5200409091,97.2147272727,102.057177273,107.0496,112.194204545,117.4932,122.948795455,128.5632,134.338622727,140.277272727
91,Cloyster,Frost Breath,Icy Wind,27.2222222222,19.6,533.555555556,0,196,196,100,13.8888888889,8.5709064328,0.3975903614,13.8888888889,549.879774306,566.514305556,583.461961806,600.725555556,618.307899306,636.211805556,654.440086806,672.995555556,691.881024306,711.099305556
91,Cloyster,Frost Breath,Hydro Pump,35.005602024,19.6,686.10979967,1,196,196,100,13.8888888889,29.9524853801,0.2472118959,17.8600010326,707.101440258,728.49211792,750.285449305,772.485051064,795.094539846,818.117532302,841.557645082,865.418494837,889.703698216,914.41687187
91,Cloyster,Frost Breath,Blizzard,36.3673053247,19.6,712.799184364,1,196,196,100,13.8888888889,32.3985042735,0.2520775623,18.5547476147,734.607391006,756.830157096,779.471239972,802.534396968,826.023385423,849.941962671,874.29388605,899.082912896,924.312800546,949.987306335
91,Cloyster,Ice Shard,Icy Wind,26.25,19.6,514.5,0,196,196,100,13.3928571429,8.5585056391,0.2520775623,13.3928571429,530.241210938,546.281651786,562.624034598,579.271071429,596.22547433,613.489955357,631.067226563,648.96,667.170987723,685.702901786
91,Cloyster,Ice Shard,Hydro Pump,31.4283088235,19.6,615.994852941,1,196,196,100,13.3928571429,29.9400845865,0.1596638655,16.0348514406,634.841315364,654.046036455,673.612263272,693.543242872,713.842222313,734.512448651,755.557168945,776.979630252,798.783079629,820.970764134
91,Cloyster,Ice Shard,Blizzard,32.3246600418,19.6,633.56333682,1,196,196,100,13.3928571429,32.3861034799,0.1631799163,16.4921734907,652.947309856,672.699759279,692.824024753,713.323445943,734.201362515,755.461114133,777.106040464,799.139481172,821.564775921,844.385264378
92,Gastly,Lick,Ominous Wind,17,4.92,83.64,0,136,82,60,12.5,12.4092741935,0.1631799163,12.5,88.262109375,93.043125,97.985578125,103.092,108.364921875,113.806875,119.420390625,125.208,131.172234375,137.315625
92,Gastly,Lick,Dark Pulse,20.156402439,4.92,99.1695,1,136,82,60,12.5,16.3839285714,0.5975609756,14.8208841463,104.649799805,110.318510099,116.178632112,122.233167073,128.485116211,134.937480755,141.593261933,148.455460976,155.527079111,162.811117569
92,Gastly,Lick,Sludge Bomb,25.1674768519,4.92,123.823986111,1,136,82,60,12.5,26.7548076923,0.4212962963,18.5054976852,130.666740858,137.744746745,145.061751134,152.621501389,160.427744873,168.48422895,176.794700982,185.362908333,194.192598367,203.287518446
92,Gastly,Sucker Punch,Ominous Wind,13.6,4.92,66.912,0,136,82,60,10,9.9274193548,0.4212962963,10,70.6096875,74.4345,78.3884625,82.4736,86.6919375,91.0455,95.5363125,100.1664,104.9377875,109.8525
92,Gastly,Sucker Punch,Dark Pulse,15.1946091644,4.92,74.7574770889,1,136,82,60,10,13.1071428571,0.3773584906,11.1725067385,78.88872094,83.161995283,87.5795625505,92.1436851752,96.8566255896,101.720646226,106.738009518,111.910977898,117.241813797,122.73277965
92,Gastly,Sucker Punch,Sludge Bomb,17.1527753304,4.92,84.3916546256,1,136,82,60,10,21.4038461538,0.2290748899,12.6123348018,89.0553018998,93.8792834802,98.8661533645,104.018465551,109.338774036,114.829632819,120.493595898,126.333217269,132.351050931,138.549650881
93,Haunter,Shadow Claw,Shadow Ball,27.8041629778,10.62,295.280210825,1,172,118,90,14.4736842105,18.6248291183,0.4074844075,16.1652110336,306.668985922,318.337459583,330.288905263,342.526596417,355.053806501,367.87380897,380.989877279,394.405284883,408.123305238,422.147211798
93,Haunter,Shadow Claw,Dark Pulse,26.3732860576,10.62,280.084297931,1,172,118,90,14.4736842105,16.4332706767,0.4386750224,15.3333058474,290.886976067,301.954958727,313.291350906,324.899257598,336.781783798,348.9420345,361.383114698,374.108129388,387.120183563,400.422382218
93,Haunter,Shadow Claw,Sludge Bomb,30.7698189538,10.62,326.775477289,1,172,118,90,14.4736842105,26.8041497976,0.2770167428,17.8894296243,339.379005333,352.292065234,365.5182796,379.061271041,392.924662166,407.112075586,421.627133909,436.473459745,451.654675704,467.174404395
93,Haunter,Lick,Shadow Ball,27.4195612191,10.62,291.195740147,1,172,118,90,12.5,18.575487013,0.5664739884,15.94160536,302.426979736,313.934048952,325.72017597,337.788588965,350.142516111,362.785185585,375.719825561,388.949664214,402.47792972,416.307850253
93,Haunter,Lick,Dark Pulse,25.4919207317,10.62,270.724198171,1,172,118,90,12.5,16.3839285714,0.5975609756,14.8208841463,281.165863048,291.863966273,302.821509075,314.041492683,325.526918326,337.280787233,349.306100634,361.605859756,374.18306583,387.040720084
93,Haunter,Lick,Sludge Bomb,31.8294560185,10.62,338.028822917,1,172,118,90,12.5,26.7548076923,0.4212962963,18.5054976852,351.066385541,364.42413954,378.105832275,392.115211111,406.45602341,421.132016536,436.146937853,451.504534722,467.208554508,483.262744575
94,Gengar,Sucker Punch,Shadow Ball,23.8487634105,18.72,446.448851045,1,204,156,120,10,14.8603896104,0.347826087,11.6905702993,459.731603953,473.269240519,487.064128086,501.118633992,515.435125579,530.015970186,544.863535155,559.980187826,575.368295539,591.030225635
94,Gengar,Sucker Punch,Dark Pulse,22.7919137466,18.72,426.664625337,1,204,156,120,10,13.1071428571,0.3773584906,11.1725067385,439.358757665,452.296478571,465.480050489,478.911735849,492.593797086,506.528496631,520.718096917,535.164860377,549.871049444,564.83892655
94,Gengar,Sucker Punch,Sludge Wave,23.9968421053,18.72,449.220884211,1,204,156,120,10,20.8382352941,0.1626794258,11.7631578947,462.586110691,476.207803421,490.088344441,504.230115789,518.635499507,533.306877632,548.246632204,563.457145263,578.940798849,594.699975
94,Gengar,Shadow Claw,Shadow Ball,32.9770305086,18.72,617.330011121,1,204,156,120,14.4736842105,18.6248291183,0.4074844075,16.1652110336,635.696822865,654.416076622,673.491045849,692.925003999,712.721224528,732.882980892,753.413546546,774.316194945,795.594199544,817.250833798
94,Gengar,Shadow Claw,Dark Pulse,31.2799439288,18.72,585.560550346,1,204,156,120,14.4736842105,16.4332706767,0.4386750224,15.3333058474,602.982156617,620.738067288,638.831387355,657.265221811,676.042675651,695.16685387,714.640861462,734.467803421,754.650784742,775.192910419
94,Gengar,Shadow Claw,Sludge Wave,34.2766679957,18.72,641.65922488,1,204,156,120,14.4736842105,26.0971362229,0.2003367003,16.8022882332,660.749879757,680.206866522,700.03358764,720.233445574,740.809842787,761.766181743,783.105864905,804.832294737,826.948873701,849.459004261
95,Onix,Rock Throw,Rock Slide,12.5566115269,13.02,163.48708208,1,90,186,70,11.0294117647,19.8069852941,0.3329369798,13.9517905854,171.14269117,179.018354878,187.11689844,195.441147094,203.993926078,212.778060629,221.796375985,231.051697384,240.546850063,250.28465926
95,Onix,Rock Throw,Stone Edge,12.89696324,13.02,167.918461384,1,90,186,70,11.0294117647,35.0154174573,0.1376030438,14.3299591555,175.78157866,183.870715216,192.188772869,200.738653437,209.523258736,218.545490583,227.808250794,237.314441186,247.066963576,257.06871978
95,Onix,Rock Throw,Iron Head,11.6376403652,13.02,151.522077556,1,90,186,70,11.0294117647,19.0257352941,0.2377717391,12.9307115169,158.617401416,165.916674923,173.422516547,181.137544757,189.064378021,197.205634809,205.56393359,214.141892833,222.942131007,231.96726658
95,Onix,Tackle,Rock Slide,11.5314852098,13.02,150.139937432,1,90,186,70,10.9090909091,15.8977272727,0.3816013629,12.8127613443,157.170539821,164.403231488,171.840607018,179.485260994,187.339788001,195.406782624,203.688839445,212.188553049,220.908518022,229.851328945
95,Onix,Tackle,Stone Edge,12.4317664113,13.02,161.861598675,1,90,186,70,10.9090909091,28.5337243402,0.1647684131,13.8130737903,169.441091259,177.238450549,185.256473693,193.497957838,201.965700132,210.662497722,219.591147756,228.75444738,238.155193744,247.796183993
95,Onix,Tackle,Iron Head,10.9112597144,13.02,142.064601482,1,90,186,70,10.9090909091,15.2727272727,0.2783300199,12.1236219049,148.717060139,155.560738623,162.598091966,169.831575203,177.263643367,184.896751491,192.733354609,200.775907753,209.026865959,217.488684258
96,Drowzee,Pound,Psybeam,13.4814814815,16.8,226.488888889,0,104,140,120,12.962962963,10.8503898635,0.2783300199,12.962962963,235.1199375,243.965944444,253.029534722,262.313333333,271.819965278,281.552055556,291.512229167,301.703111111,312.127326389,322.7875
96,Drowzee,Pound,Psyshock,14.6462418301,16.8,246.056862745,1,104,140,120,12.962962963,15.1388888889,0.5147058824,14.0829248366,255.433608571,265.043884498,274.890542318,284.976433824,295.304410807,305.877325061,316.698028378,327.769372549,339.094209367,350.675390625
96,Drowzee,Pound,Psychic,16.5451915435,16.8,277.95921793,1,104,140,120,12.962962963,19.9669312169,0.4206008584,15.9088380226,288.551700121,299.407990618,310.531310961,321.92488269,333.591927344,345.535666464,357.759321589,370.266114258,383.059266012,396.141998391
96,Drowzee,Confusion,Psybeam,13.365776975,16.8,224.545053181,1,104,140,120,12.417218543,13.4683252004,0.4133644134,12.8517086299,233.102026015,241.872112307,250.857914528,260.06203515,269.487076644,279.135641479,289.010332128,299.113751061,309.44850075,320.017183665
96,Drowzee,Confusion,Psyshock,14.7475894252,16.8,247.759502343,1,104,140,120,12.417218543,18.8289489821,0.2749890877,14.1803744473,257.201132434,266.877908584,276.792702319,286.948385165,297.347828648,307.993904294,318.889483628,330.037438176,341.440639464,353.101959018
96,Drowzee,Confusion,Psychic,15.5817856422,16.8,261.773998788,1,104,140,120,12.417218543,24.8640018921,0.2060988433,14.9824861944,271.749693931,281.97383615,292.449459401,303.179597635,314.167284807,325.415554871,336.927441779,348.705979485,360.754201942,373.075143105
97,Hypno,Zen Headbutt,Psyshock,24.9097595474,33.32,829.993188119,1,162,196,170,14.2857142857,18.8756613757,0.2376237624,15.3763947823,851.536958746,873.449186233,895.7329843,918.391466667,941.427747053,964.84493918,988.646156766,1012.83451353,1037.4131232,1062.38509948
97,Hypno,Zen Headbutt,Psychic,26.1692307692,33.32,871.958769231,1,162,196,170,14.2857142857,24.9107142857,0.1758241758,16.1538461538,894.591822115,917.611961538,941.022458654,964.826584615,989.027610577,1013.62880769,1038.63344712,1064.0448,1089.8661375,1116.10073077
97,Hypno,Zen Headbutt,Shadow Ball,24.9846284863,33.32,832.487821162,1,162,196,170,14.2857142857,18.6201298701,0.262295082,15.4226101767,854.09634389,876.074430913,898.425205312,921.151790164,944.257308548,967.744883543,991.617638227,1015.87869568,1040.53117898,1065.5782112
97,Hypno,Confusion,Psyshock,22.9722066046,33.32,765.433924065,1,162,196,170,12.417218543,18.8289489821,0.2749890877,14.1803744473,785.301958076,805.509789309,826.060289291,846.956329548,868.200781604,889.796516986,911.746407221,934.053323833,956.720138348,979.749722293
97,Hypno,Confusion,Psychic,24.2716276349,33.32,808.730632795,1,162,196,170,12.417218543,24.8640018921,0.2060988433,14.9824861944,829.722500561,851.073386153,872.786323524,894.864346627,917.310489416,940.127785844,963.319269865,986.887975432,1010.8369365,1035.16918702
97,Hypno,Confusion,Shadow Ball,23.1277835395,33.32,770.617747537,1,162,196,170,12.417218543,18.5734174766,0.3020030817,14.2764095923,790.62033579,810.965022507,831.654698661,852.692255227,874.080583176,895.822573482,917.921117118,940.379105056,963.199428269,986.384977731
98,Krabby,Bubble,Vice Grip,16.5311185133,6.6,109.105382188,1,116,110,60,13.5869565217,15.220626294,0.4064516129,14.2509642356,114.823848793,120.728611128,126.822555013,133.108566269,139.589530716,146.268334173,153.147862462,160.231001403,167.520636815,175.019654519
98,Krabby,Bubble,Bubble Beam,15.7608695652,6.6,104.02173913,0,116,110,60,13.5869565217,13.2707083958,0.4064516129,13.5869565217,109.47376019,115.103396739,120.913400136,126.906521739,133.085512908,139.453125,146.012109375,152.765217391,159.715200408,166.864809783
98,Krabby,Bubble,Water Pulse,15.7663932345,6.6,104.058195347,1,116,110,60,13.5869565217,13.5972496706,0.4626168224,13.5917183056,109.512127162,115.143736715,120.955776328,126.950998324,133.132155027,139.501998759,146.063281843,152.818756603,159.771175361,166.92329044
98,Krabby,Mud Shot,Vice Grip,13.4961301733,6.6,89.074459144,1,116,110,60,10.9090909091,12.1774891775,0.5719844358,11.634594977,93.7430585271,98.5637511532,103.538893028,108.670840156,113.961948543,119.414574195,125.031073118,130.813801316,136.765114795,142.887369561
98,Krabby,Mud Shot,Bubble Beam,12.6545454545,6.6,83.52,0,116,110,60,10.9090909091,10.6175548589,0.5719844358,10.9090909091,87.8974772727,92.4175636364,97.0824681818,101.8944,106.855568182,111.968181818,117.23445,122.656581818,128.236786364,133.977272727
98,Krabby,Mud Shot,Water Pulse,12.6545454545,6.6,83.52,0,116,110,60,10.9090909091,10.8787878788,0.5719844358,10.9090909091,87.8974772727,92.4175636364,97.0824681818,101.8944,106.855568182,111.968181818,117.23445,122.656581818,128.236786364,133.977272727
99,Kingler,Metal Claw,Vice Grip,22.6031746032,18.48,417.706666667,0,178,168,110,12.6984126984,12.2222222222,0.5719844358,12.6984126984,430.782904762,444.122285714,457.727380952,471.600761905,485.745,500.162666667,514.856333333,529.828571429,545.081952381,560.619047619
99,Kingler,Metal Claw,X Scissor,25.7629379168,18.48,476.099092702,1,178,168,110,12.6984126984,16.9841269841,0.4142011834,14.4735606274,491.003296034,506.207427726,521.714418674,537.527199775,553.648701923,570.081856016,586.829592949,603.894843618,621.280538919,638.989609749
99,Kingler,Metal Claw,Water Pulse,22.6031746032,18.48,417.706666667,0,178,168,110,12.6984126984,10.9235209235,0.4142011834,12.6984126984,430.782904762,444.122285714,457.727380952,471.600761905,485.745,500.162666667,514.856333333,529.828571429,545.081952381,560.619047619
99,Kingler,Mud Shot,Vice Grip,20.7095790591,18.48,382.713021012,1,178,168,110,10.9090909091,12.1774891775,0.5719844358,11.634594977,394.693788819,406.915654521,419.380974122,432.092103629,445.051399047,458.261216381,471.723911637,485.441840821,499.417359937,513.652824991
99,Kingler,Mud Shot,X Scissor,24.2214971634,18.48,447.61326758,1,178,168,110,10.9090909091,16.9393939394,0.4474885845,13.6075826761,461.625726869,475.92016929,490.499350379,505.36602567,520.5229507,535.972881005,551.718572118,567.762779577,584.108258916,600.75776567
99,Kingler,Mud Shot,Water Pulse,19.4181818182,18.48,358.848,0,178,168,110,10.9090909091,10.8787878788,0.4474885845,10.9090909091,370.081677273,381.541418182,393.229431818,405.147927273,417.299113636,429.6852,442.308395455,455.170909091,468.27495,481.622727273
100,Voltorb,Spark,Discharge,14.3870845921,9.92,142.719879154,1,102,124,80,12.5,17.8125,0.3021148036,14.1049848943,149.318737656,156.114678059,163.110556623,170.309229607,177.713553271,185.326383875,193.150577677,201.188990937,209.444479914,217.919900869
100,Voltorb,Spark,Thunderbolt,15.9430676856,9.92,158.155231441,1,102,124,80,12.5,25.775462963,0.2358078603,15.6304585153,165.467765615,172.99869637,180.751188875,188.728408297,196.933519804,205.369688564,214.040079745,222.947858515,232.096190042,241.488239492
100,Voltorb,Spark,Signal Beam,14.8726056338,9.92,147.536247887,1,102,124,80,12.5,18.4576612903,0.3492957746,14.5809859155,154.357798112,161.383081162,168.615049688,176.056656338,183.710853763,191.580594613,199.668831536,207.978517183,216.512604203,225.274045246
100,Voltorb,Tackle,Discharge,12.243274755,9.92,121.453285569,1,102,124,80,10.9090909091,14.2727272727,0.3252788104,12.0032105441,127.068852586,132.852134463,138.805561848,144.931565394,151.232575749,157.711023564,164.369339489,171.209954174,178.235298269,185.447802425
100,Voltorb,Tackle,Thunderbolt,13.6665444704,9.92,135.572121147,1,102,124,80,10.9090909091,20.6430976431,0.2557510149,13.3985730102,141.840492795,148.296076006,154.941583988,161.779729954,168.813227115,176.044788681,183.477127864,191.112957874,198.954991923,207.005943222
100,Voltorb,Tackle,Signal Beam,12.6078714734,9.92,125.070085016,1,102,124,80,10.9090909091,14.788856305,0.374137931,12.3606583072,130.852879947,136.808384177,142.939100738,149.247532665,155.736182989,162.407554745,169.264150965,176.308474683,183.543028933,190.970316748
101,Electrode,Spark,Discharge,21.1574773414,20.88,441.768126888,1,150,174,120,12.5,17.8125,0.3021148036,14.1049848943,455.657640507,469.831827983,484.293545577,499.045649547,514.090996153,529.432441654,545.07284231,561.015054381,577.261934125,593.816337802
101,Electrode,Spark,Thunderbolt,23.4456877729,20.88,489.545960699,1,150,174,120,12.5,25.775462963,0.2358078603,15.6304585153,504.937644422,520.644789874,536.670562224,553.018126638,569.690648284,586.691292331,604.023223946,621.689608297,639.693610552,658.038395879
101,Electrode,Spark,Hyper Beam,24.6875,20.88,515.475,1,150,174,120,12.5,30.3125,0.2222222222,16.4583333333,531.681911719,548.22099375,565.095578906,582.309,599.864589844,617.76568125,636.015607031,654.6177,673.575292969,692.89171875
101,Electrode,Tackle,Discharge,18.0048158162,20.88,375.940554241,1,150,174,120,10.9090909091,14.2727272727,0.3252788104,12.0032105441,387.76040074,399.822502036,412.129288779,424.683191619,437.486641206,450.54206819,463.851903222,477.418576952,491.244520029,505.332163104
101,Electrode,Tackle,Thunderbolt,20.0978595153,20.88,419.64330668,1,150,174,120,10.9090909091,20.6430976431,0.2557510149,13.3985730102,432.837199739,446.301509498,460.038949168,474.05223196,488.344071084,502.917179753,517.774271176,532.918058566,548.351255132,564.076574087
101,Electrode,Tackle,Hyper Beam,21.2021943574,20.88,442.701818182,1,150,174,120,10.9090909091,24.2727272727,0.2413793103,14.1347962382,456.620687739,470.824832821,485.317115725,500.100398746,515.177544181,530.551414326,546.224871477,562.200777931,578.481995984,595.071387931
