PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%
96,Drowzee,Pound,Psychic,18.693260213,16.8,314.046771578,1,104,140,120,12.962962963,24.8776455026,0.420600858369,17.9742886663,326.014479862,338.280246787,350.847712148,363.720515737,376.902297348,390.396696775,404.207353811,418.33790825,432.791999885,447.573268509
96,Drowzee,Confusion,Psybeam,13.5533314644,16.8,227.695968602,1,104,140,120,12.417218543,13.4683252004,0.58493677845,13.032049485,236.373016661,245.266168679,254.378063649,263.711340559,273.2686384,283.052596161,293.065852833,303.311047406,313.79081887,324.507806214
96,Drowzee,Confusion,Psyshock,15.7902960446,16.8,265.276973548,1,104,140,120,12.417218543,18.8289489821,0.431359123588,15.1829769659,275.386160208,285.747118583,296.362923227,307.236648691,318.37136953,329.770160296,341.436095541,353.372249819,365.581697682,378.067513684
96,Drowzee,Confusion,Psychic,17.3378869149,16.8,291.27650017,1,104,140,120,12.417218543,24.8640018921,0.341761115955,16.6710451105,302.376477942,313.75290332,325.409152189,337.348600438,349.574623952,362.090598617,374.899900322,388.005904952,401.411988394,415.121526535
97,Hypno,Zen Headbutt,Psyshock,26.2079607415,33.32,873.249251908,1,162,196,170,14.2857142857,18.8756613757,0.412213740458,16.1777535442,895.915801288,918.970010087,942.415154301,966.254509924,990.491352951,1015.12895938,1040.1706052,1065.61956641,1091.47911901,1117.75253899
97,Hypno,Zen Headbutt,Psychic,28.7252895753,33.32,957.126648649,1,162,196,170,14.2857142857,24.9107142857,0.324324324324,17.7316602317,981.970366976,1007.23898021,1032.93607902,1059.06525405,1085.63009598,1112.63419546,1140.08114316,1167.97452973,1196.31794584,1225.11498214
97,Hypno,Zen Headbutt,Shadow Ball,23.6337662338,33.32,787.477090909,1,162,196,170,14.2857142857,14.9675324675,0.444444444444,14.5887445887,807.917289773,828.707071429,849.849390097,871.3472,893.203455357,915.42111039,938.003119318,960.952436364,984.272015747,1007.96481169
97,Hypno,Confusion,Psyshock,24.5964226848,33.32,819.552803857,1,162,196,170,12.417218543,18.8289489821,0.431359123588,15.1829769659,840.82557799,862.462174209,884.465667066,906.839131115,929.585640907,952.708270997,976.210095936,1000.09419028,1024.36362857,1049.02148538
97,Hypno,Confusion,Psychic,27.007093079,33.32,899.876341392,1,162,196,170,12.417218543,24.8640018921,0.341761115955,16.6710451105,923.234038502,946.991215531,971.151248364,995.71751289,1020.69338499,1046.08224056,1071.88745548,1098.11240564,1124.76046693,1151.83501522
97,Hypno,Confusion,Shadow Ball,21.9974172542,33.32,732.953942909,1,162,196,170,12.417218543,14.920820074,0.463905325444,13.578652626,751.978908237,771.329252028,791.00772396,811.01707371,831.360050955,852.039405372,873.057886638,894.418244431,916.123228428,938.175588305
98,Krabby,Bubble,Vice Grip,15.7608695652,6.6,104.02173913,0,116,110,60,13.5869565217,12.2444358178,0.463905325444,13.5869565217,109.47376019,115.103396739,120.913400136,126.906521739,133.085512908,139.453125,146.012109375,152.765217391,159.715200408,166.864809783
98,Krabby,Bubble,Bubble Beam,15.7608695652,6.6,104.02173913,0,116,110,60,13.5869565217,13.2707083958,0.463905325444,13.5869565217,109.47376019,115.103396739,120.913400136,126.906521739,133.085512908,139.453125,146.012109375,152.765217391,159.715200408,166.864809783
98,Krabby,Bubble,Water Pulse,15.7679056677,6.6,104.068177407,1,116,110,60,13.5869565217,13.5972496706,0.589285714286,13.5930221273,109.522632405,115.154782184,120.967379332,126.963176436,133.144926083,139.515380859,146.077293352,152.833416149,159.786501836,166.939303001
98,Krabby,Mud Shot,Vice Grip,13.4961301733,6.6,89.074459144,1,116,110,60,10.9090909091,12.1774891775,0.571984435798,11.634594977,93.7430585271,98.5637511532,103.538893028,108.670840156,113.961948543,119.414574195,125.031073118,130.813801316,136.765114795,142.887369561
98,Krabby,Mud Shot,Bubble Beam,14.2414737685,6.6,93.9937268722,1,116,110,60,10.9090909091,13.2037617555,0.596182085169,12.2771325591,98.9201565078,104.007078959,109.256980344,114.672346784,120.255664397,126.009419303,131.936097621,138.038185471,144.318168971,150.778534241
98,Krabby,Mud Shot,Water Pulse,14.5605970149,6.6,96.0999402985,1,116,110,60,10.9090909091,13.5303030303,0.626865671642,12.552238806,101.136761474,106.337671791,111.705213078,117.241927164,122.950355877,128.833041045,134.892524496,141.13134806,147.552053563,154.157182836
99,Kingler,Metal Claw,Vice Grip,22.6031746032,18.48,417.706666667,0,178,168,110,12.6984126984,12.2222222222,0.626865671642,12.6984126984,430.782904762,444.122285714,457.727380952,471.600761905,485.745,500.162666667,514.856333333,529.828571429,545.081952381,560.619047619
99,Kingler,Metal Claw,X Scissor,25.7629379168,18.48,476.099092702,1,178,168,110,12.6984126984,16.9841269841,0.414201183432,14.4735606274,491.003296034,506.207427726,521.714418674,537.527199775,553.648701923,570.081856016,586.829592949,603.894843618,621.280538919,638.989609749
99,Kingler,Metal Claw,Water Pulse,23.530973831,18.48,434.852396396,1,178,168,110,12.6984126984,13.575036075,0.594594594595,13.2196482196,448.465378724,462.352305212,476.515852839,490.958698584,505.683519426,520.692992342,535.989794313,551.576602317,567.456093332,583.630944337
99,Kingler,Mud Shot,Vice Grip,20.7095790591,18.48,382.713021012,1,178,168,110,10.9090909091,12.1774891775,0.571984435798,11.634594977,394.693788819,406.915654521,419.380974122,432.092103629,445.051399047,458.261216381,471.723911637,485.441840821,499.417359937,513.652824991
99,Kingler,Mud Shot,X Scissor,24.2214971634,18.48,447.61326758,1,178,168,110,10.9090909091,16.9393939394,0.447488584475,13.6075826761,461.625726869,475.92016929,490.499350379,505.36602567,520.5229507,535.972881005,551.718572118,567.762779577,584.108258916,600.75776567
99,Kingler,Mud Shot,Water Pulse,22.3429850746,18.48,412.898364179,1,178,168,110,10.9090909091,13.5303030303,0.626865671642,12.552238806,425.82407916,439.00990791,452.458392257,466.17207403,480.153495056,494.405197164,508.929722183,523.72961194,538.807408265,554.165652985
100,Voltorb,Spark,Discharge,15.2645011601,9.92,151.423851508,1,102,124,80,12.5,17.8125,0.46403712297,14.9651972158,158.425150667,165.635551044,173.058083092,180.695777262,188.551664008,196.628773782,204.930137036,213.458784223,222.217745795,231.210052204
100,Voltorb,Spark,Thunderbolt,17.9175795053,9.92,177.742388693,1,102,124,80,12.5,25.775462963,0.381625441696,17.566254417,185.960563201,194.4241822,203.136802854,212.101982332,221.323277799,230.804246422,240.548445368,250.559431802,260.840762892,271.395995804
100,Voltorb,Spark,Signal Beam,13.9797494781,9.92,138.679114823,1,102,124,80,12.5,14.8286290323,0.517745302714,13.7056367432,145.091142784,151.694672756,158.492480128,165.487340292,172.68202864,180.079320564,187.681991454,195.492816701,203.514571699,211.750031837
100,Voltorb,Tackle,Discharge,13.9824558802,9.92,138.705962331,1,102,124,80,10.9090909091,17.7727272727,0.407830342577,13.7082900786,145.119231626,151.724040004,158.523163394,165.519377725,172.715458925,180.114182923,187.718325648,195.530663028,203.553970993,211.791025471
100,Voltorb,Tackle,Thunderbolt,16.1068403548,9.92,159.779856319,1,102,124,80,10.9090909091,25.7356902357,0.329268292683,15.7910199557,167.167507357,174.77579842,182.607927192,190.667091353,198.956488584,207.479316569,216.238772987,225.238055521,234.480361852,243.968889662
100,Voltorb,Tackle,Signal Beam,12.9501283264,9.92,128.465272997,1,102,124,80,10.9090909091,14.788856305,0.460624071322,12.6962042415,134.40504932,140.522223355,146.819366086,153.299048494,159.963841559,166.816316264,173.859043589,181.094594516,188.525540026,196.154451101
101,Electrode,Spark,Discharge,22.4477958237,20.88,468.709976798,1,150,174,120,12.5,17.8125,0.46403712297,14.9651972158,483.44656192,498.485182135,513.828867894,529.480649652,545.44355786,561.72062297,578.314875435,595.229345708,612.46706424,630.031061485
101,Electrode,Spark,Thunderbolt,26.3493816254,20.88,550.175088339,1,150,174,120,12.5,25.775462963,0.381625441696,17.566254417,567.472996262,585.125435115,603.135962064,621.508134276,640.245508917,659.351643154,678.830094153,698.684419081,718.918175105,739.53491939
101,Electrode,Spark,Hyper Beam,25.1931818182,20.88,526.033636364,1,150,174,120,12.5,24.3125,0.363636363636,16.7954545455,542.572519347,559.450376591,576.670609176,594.236618182,612.151804687,630.419569773,649.043314517,668.02644,687.372347301,707.0844375
101,Electrode,Tackle,Discharge,20.5624351179,20.88,429.343645262,1,150,174,120,10.9090909091,17.7727272727,0.407830342577,13.7082900786,442.842524074,456.618070451,470.673060321,485.010269613,499.632474256,514.542450178,529.742973308,545.236819576,561.026764909,577.115585237
101,Electrode,Tackle,Thunderbolt,23.6865299335,20.88,494.574745011,1,150,174,120,10.9090909091,25.7356902357,0.329268292683,15.7910199557,510.124537398,525.993032045,542.183426635,558.698918847,575.542706364,592.717986868,610.22795804,628.075817561,646.264763113,664.797992378
101,Electrode,Tackle,Hyper Beam,22.6278409091,20.88,472.469318182,1,150,174,120,10.9090909091,24.2727272727,0.3125,15.0852272727,487.324099751,502.48333892,517.950090447,533.727409091,549.818349609,566.225966761,582.953315305,600.00345,617.379425604,635.084296875
102,Exeggcute,Confusion,Seed Bomb,17.5248532894,15.84,277.593676104,1,110,132,120,12.417218543,21.1437637969,0.402732829917,15.9316848085,288.133740225,298.936557658,310.005354568,321.343357123,332.953791488,344.839883829,357.004860313,369.451947106,382.184370373,395.205356282
102,Exeggcute,Confusion,Psychic,18.3381496215,15.84,290.476290005,1,110,132,120,12.417218543,24.8640018921,0.341761115955,16.6710451105,301.50549919,312.809655587,324.392135082,336.256313562,348.405566913,360.843271022,373.572801776,386.597535061,399.920846764,413.546112772
102,Exeggcute,Confusion,Ancient Power,13.6589403974,15.84,216.357615894,0,110,132,120,12.417218543,10.0326526858,0.341761115955,12.417218543,224.572583816,232.992342715,241.619407078,250.456291391,259.505510141,268.769577815,278.251008899,287.952317881,297.876019247,308.024627483
103,Exeggutor,Confusion,Seed Bomb,36.9615087558,31.16,1151.72061283,1,232,164,190,12.417218543,21.1437637969,0.402732829917,15.9316848085,1179.00424042,1206.7112127,1234.84475584,1263.40809601,1292.40445938,1321.8370721,1351.70916034,1382.02395028,1412.78466808,1443.9945399
103,Exeggutor,Confusion,Psychic,38.6768246563,31.16,1205.16985629,1,232,164,190,12.417218543,24.8640018921,0.341761115955,16.6710451105,1233.71966705,1262.71246915,1292.15163848,1322.04055093,1352.38258239,1383.18110874,1414.43950588,1446.16114967,1478.34941602,1511.00768081
103,Exeggutor,Confusion,Solar Beam,42.2195156154,31.16,1315.56010658,1,232,164,190,12.417218543,30.9226753615,0.312386156648,18.1980670756,1346.72500162,1378.3734648,1410.50918122,1443.135836,1476.25711425,1509.87670106,1543.99828155,1578.62554084,1613.76216402,1649.41183621
103,Exeggutor,Zen Headbutt,Seed Bomb,39.2941714286,31.16,1224.40638171,1,232,164,190,14.2857142857,21.1904761905,0.384,16.9371428571,1253.41189517,1282.86747086,1312.77653854,1343.142528,1373.968869,1405.25899131,1437.01632471,1469.24429897,1501.94634386,1535.12588914
103,Exeggutor,Zen Headbutt,Psychic,41.1374517375,31.16,1281.84299614,1,232,164,190,14.2857142857,24.9107142857,0.324324324324,17.7316602317,1312.20915139,1343.04648118,1374.35857617,1406.14902703,1438.42142441,1471.17935898,1504.42642139,1538.16620232,1572.40229241,1607.13828234
103,Exeggutor,Zen Headbutt,Solar Beam,44.5911468813,31.16,1389.46013682,1,232,164,190,14.2857142857,30.9693877551,0.295774647887,19.2203219316,1422.37568292,1455.80196102,1489.74286324,1524.20228169,1559.18410849,1594.69223576,1630.73055561,1667.30296016,1704.41334152,1742.0655918
104,Cubone,Mud Slap,Bone Club,16.3819641171,15.0,245.729461756,1,102,150,100,13.8888888889,19.8784722222,0.362606232295,16.0607491344,255.614110039,265.75641289,276.15962261,286.826991501,297.761771866,308.967216006,320.446576222,332.203104816,344.24005409,356.560676346
104,Cubone,Mud Slap,Dig,15.1272448533,15.0,226.908672799,1,102,150,100,13.8888888889,15.4334291188,0.609724047306,14.8306322091,236.036241007,245.401729632,255.008141877,264.858480946,274.955750041,285.302952365,295.903091122,306.759169514,317.874190744,329.251158016
104,Cubone,Mud Slap,Bulldoze,14.1666666667,15.0,212.5,0,102,150,100,13.8888888889,13.214869281,0.609724047306,13.8888888889,221.04796875,229.81875,238.81515625,248.04,257.49609375,267.18625,277.11328125,287.28,297.68921875,308.34375
104,Cubone,Rock Smash,Bone Club,14.1452435379,15.0,212.178653068,1,102,150,100,10.6382978723,19.7972074468,0.35261707989,13.8678858215,220.713695402,229.471213293,238.45401499,247.664908739,257.106702787,266.782205381,276.694224767,286.845569193,297.239046905,307.877466151
104,Cubone,Rock Smash,Dig,13.732720667,15.0,205.990810006,1,102,150,100,10.6382978723,15.3521643434,0.599328338931,13.4634516344,214.276941802,222.779061021,231.499894012,240.442167124,249.608606705,259.001939105,268.624890673,278.480187757,288.570556707,298.898723871
104,Cubone,Rock Smash,Bulldoze,12.2165428679,15.0,183.248143019,1,102,150,100,10.6382978723,13.1336045056,0.536489151874,11.9770028117,190.619434313,198.182866675,205.940865448,213.895855974,222.050263597,230.40651366,238.967031506,247.734242478,256.710571919,265.898445172
105,Marowak,Mud Slap,Bone Club,22.4850487882,24.24,545.037582625,1,140,202,120,13.8888888889,19.8784722222,0.362606232295,16.0607491344,561.905043113,579.109658876,596.654682218,614.543365439,632.778960842,651.364720727,670.303897397,689.599743154,709.255510299,729.274451133
105,Marowak,Mud Slap,Dig,20.7628850927,24.24,503.292334647,1,140,202,120,13.8888888889,15.4334291188,0.609724047306,14.8306322091,518.867890974,534.754779347,550.95600297,567.474565046,584.313468777,601.475717367,618.964314019,636.782261936,654.932564321,673.418224376
105,Marowak,Mud Slap,Earthquake,25.617583603,24.24,620.970226537,1,140,202,120,13.8888888889,30.1091269841,0.271844660194,18.2982740022,640.18759997,659.789099919,679.778431786,700.159300971,720.935412874,742.110472896,763.688186438,785.6722589,808.066395682,830.874302184
105,Marowak,Rock Smash,Bone Club,19.41504015,24.24,470.620573237,1,140,202,120,10.6382978723,19.7972074468,0.35261707989,13.8678858215,485.185025629,500.040599613,515.190103438,530.636345349,546.382133594,562.43027642,578.783582073,595.444858801,612.41691485,629.702558467
105,Marowak,Rock Smash,Dig,18.8488322881,24.24,456.895694664,1,140,202,120,10.6382978723,15.3521643434,0.599328338931,13.4634516344,471.035398644,485.457734133,500.16542748,515.161205033,530.447793141,546.027918153,561.904306419,578.079684286,594.556778105,611.338314224
105,Marowak,Rock Smash,Earthquake,22.0416194224,24.24,534.288854799,1,140,202,120,10.6382978723,30.0278622087,0.263322884013,15.7440138731,550.823670809,567.68899303,584.888009625,602.423908757,620.299878589,638.519107283,657.084783003,676.00009391,695.268228169,714.892373941
106,Hitmonlee,Low Kick,Stomp,18.4416035354,17.2,317.195580808,1,148,172,100,10.4166666667,14.5461309524,0.494949494949,12.4605429293,328.0527478,339.147942314,350.483687609,362.062506944,373.886923582,385.95946078,398.282641799,410.858989899,423.69102834,436.781280382
106,Hitmonlee,Low Kick,Low Sweep,20.3518800813,17.2,350.052337398,1,148,172,100,10.4166666667,16.9270833333,0.512195121951,13.7512703252,362.034145825,374.278637894,386.788598236,399.566811484,412.61606227,425.939135226,439.538814985,453.417886179,467.57913344,482.0253414
106,Hitmonlee,Low Kick,Stone Edge,22.4900295798,17.2,386.828508772,1,148,172,100,10.4166666667,28.4106182796,0.265605875153,15.1959659323,400.069114793,413.600001753,427.424246836,441.544927224,455.9651201,470.687902648,485.716352051,501.053545492,516.702560153,532.666473219
106,Hitmonlee,Rock Smash,Stomp,20.4954331873,17.2,352.521450821,1,148,172,100,13.2978723404,14.6181610942,0.416873449132,13.8482656671,364.587773593,376.91863286,389.516832896,402.385177974,415.526472368,428.943520353,442.639126201,456.616094187,470.877228585,485.425333668
106,Hitmonlee,Rock Smash,Low Sweep,22.0567803127,17.2,379.376621379,1,148,172,100,13.2978723404,16.9991134752,0.433734939759,14.903229941,392.362159578,405.632386728,419.190320731,433.038979492,447.181380916,461.620542906,476.359483366,491.4012202,506.748771313,522.405154608
106,Hitmonlee,Rock Smash,Stone Edge,24.5725696683,17.2,422.648198295,1,148,172,100,13.2978723404,29.130919698,0.208754208754,16.6030876137,437.114862856,451.898687898,467.003035547,482.431267928,498.186747165,514.272835384,530.692894711,547.45028727,564.548375187,581.990520587
107,Hitmonchan,Bullet Punch,Fire Punch,15.0214497041,20.4,306.437573964,1,138,204,100,8.33333333333,14.494047619,0.414201183432,10.8851084813,316.726818001,327.23477108,337.963637435,348.915621302,360.092926914,371.497758506,383.132320313,394.998816568,407.099451507,419.436429364
107,Hitmonchan,Bullet Punch,Ice Punch,14.5638404826,20.4,297.102345845,1,138,204,100,8.33333333333,13.0654761905,0.469168900804,10.5535075961,307.078141243,317.265982993,327.668008179,338.286353887,349.123157203,360.180555211,371.460684997,382.965683646,394.697688244,406.658835875
107,Hitmonchan,Bullet Punch,Thunder Punch,15.9481132075,20.4,325.341509434,1,138,204,100,8.33333333333,16.875,0.377358490566,11.5566037736,336.265490271,347.42167217,358.812395342,370.44,382.306826356,394.415214623,406.767505012,419.366037736,432.213153007,445.311191038
107,Hitmonchan,Bullet Punch,Brick Break,17.9118705036,20.4,365.402158273,1,138,204,100,8.33333333333,24.4791666667,0.287769784173,12.979616307,377.671254159,390.201142986,402.994453125,416.05381295,429.381850832,442.981195144,456.854474258,471.004316547,485.433350382,500.144204137
